Customer_ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Monthly_Income,Account_Balance,Family_Size,City,Cluster
101138,Male,Yes,29,Yes,Private_Sector,11,933397,2872085,4,Najaf,6
101139,Female,No,28,No,Government_Employee,5,1016475,3111877,3,Najaf,2
101140,Female,Yes,80,No,Retired,23,627190,6740507,3,Najaf,4
101141,Female,Yes,53,Yes,Engineer,12,1959342,12515346,6,Sulaymaniyah,5
101142,Female,Yes,37,Yes,Trader,8,2137282,16994036,6,Sulaymaniyah,5
101143,Female,Yes,43,No,Laborer,3,708823,1041501,8,Baghdad,3
101144,Female,Yes,61,No,Retired,24,877422,9480288,3,Erbil,4
101145,Female,No,19,Yes,Unemployed,0,361001,147328,2,Sulaymaniyah,6
101146,Male,Yes,28,No,Government_Employee,6,909437,3539451,5,Basra,2
101147,Female,No,29,Yes,Government_Employee,9,923157,2163395,3,Najaf,2
101148,Female,No,19,No,Student,0,370057,598168,1,Erbil,0
101149,Female,Yes,77,No,Retired,21,542338,7121218,4,Karbala,4
101150,Male,Yes,76,Yes,Retired,26,378357,7999637,3,Baghdad,4
101151,Male,Yes,40,Yes,Private_Sector,10,1360630,888775,5,Mosul,6
101152,Male,Yes,36,No,Homemaker,19,374234,438441,6,Baghdad,1
101153,Male,Yes,51,Yes,Trader,8,3181050,16794732,3,Baghdad,5
101154,Female,Yes,32,Yes,Private_Sector,3,858129,2780207,5,Erbil,6
101155,Female,Yes,40,No,Engineer,7,2072232,13404554,4,Mosul,5
101156,Male,Yes,82,No,Retired,20,831708,8164662,3,Basra,4
101157,Male,No,81,Yes,Retired,20,867733,6552024,2,Anbar,4
101158,Male,Yes,46,No,Laborer,11,377406,1009975,5,Basra,3
101159,Female,Yes,36,No,Driver,11,372486,359419,4,Basra,1
101160,Male,Yes,39,Yes,Private_Sector,10,548803,3857115,4,Karbala,6
101161,Female,Yes,41,Yes,Private_Sector,11,907173,2463687,4,Karbala,6
101162,Male,No,25,Yes,Student,2,380319,116967,3,Karbala,0
101163,Female,Yes,34,Yes,Government_Employee,5,1014599,3406024,5,Baghdad,2
101164,Female,No,22,No,Unemployed,0,456281,371512,2,Basra,6
101165,Female,No,21,Yes,Laborer,1,297015,446538,1,Erbil,3
101166,Female,No,83,No,Retired,18,363123,6599847,1,Basra,4
101167,Male,No,23,Yes,Unemployed,1,565721,662004,2,Mosul,6
101168,Female,Yes,26,No,Student,0,511852,614266,2,Karbala,0
101169,Female,No,64,No,Retired,22,534512,5908064,2,Dhi_Qar,4
101170,Female,Yes,43,Yes,Trader,6,2802875,18304296,5,Baghdad,5
101171,Male,Yes,28,No,Teacher,7,585637,2330240,3,Sulaymaniyah,6
101172,Female,No,63,Yes,Retired,17,934894,5086073,1,Sulaymaniyah,4
101173,Male,Yes,38,No,Government_Employee,11,732573,1950095,3,Erbil,2
101174,Female,No,25,Yes,Unemployed,0,436105,332591,1,Erbil,6
101175,Female,Yes,50,No,Trader,17,3940654,12263072,5,Basra,5
101176,Male,No,21,No,Laborer,1,289913,753127,3,Baghdad,3
101177,Male,Yes,77,No,Retired,23,479687,6280083,3,Mosul,4
101178,Male,Yes,51,Yes,Driver,5,298538,185043,8,Baghdad,1
101179,Female,Yes,81,No,Retired,18,558923,3411254,1,Najaf,4
101180,Male,Yes,49,Yes,Driver,11,476724,512105,8,Mosul,1
101181,Male,Yes,18,No,Laborer,1,424707,417502,2,Baghdad,3
101182,Male,Yes,38,Yes,Private_Sector,7,1380808,3102231,4,Sulaymaniyah,6
101183,Female,Yes,45,No,Driver,3,475308,558254,5,Anbar,1
101184,Female,Yes,73,No,Retired,24,735121,7266845,1,Baghdad,4
101185,Female,Yes,33,Yes,Trader,17,2808323,24526654,4,Mosul,5
101186,Female,Yes,59,No,Retired,28,588315,5149178,2,Karbala,4
101187,Male,Yes,37,No,Government_Employee,7,650088,1879125,3,Najaf,2
101188,Male,Yes,35,Yes,Private_Sector,4,1064436,2556003,4,Basra,6
101189,Male,Yes,20,No,Student,1,297360,221048,2,Baghdad,0
101190,Male,No,44,No,Driver,11,592543,571251,8,Karbala,1
101191,Male,Yes,30,No,Government_Employee,9,1139611,984243,3,Mosul,2
101192,Male,Yes,41,No,Laborer,8,394116,1097332,7,Baghdad,3
101193,Female,No,22,No,Student,1,540052,395874,1,Sulaymaniyah,0
101194,Female,No,83,No,Retired,21,764810,3353360,1,Karbala,4
101195,Male,Yes,50,Yes,Trader,11,3662119,16217867,3,Basra,5
101196,Female,No,19,No,Laborer,2,294083,753635,3,Sulaymaniyah,3
101197,Male,Yes,71,No,Retired,16,793963,5900493,2,Baghdad,4
101198,Female,No,82,Yes,Retired,20,203631,5823789,1,Baghdad,4
101199,Female,No,78,No,Retired,23,667038,4087616,3,Anbar,4
101200,Female,Yes,63,Yes,Retired,21,392994,8889191,4,Dhi_Qar,4
101201,Male,Yes,71,No,Retired,22,475235,7347666,4,Dhi_Qar,4
101202,Male,No,75,No,Retired,23,626791,3932786,3,Najaf,4
101203,Male,Yes,30,Yes,Teacher,3,1010477,3219318,4,Erbil,6
101204,Female,Yes,43,Yes,Homemaker,17,545070,825062,4,Mosul,1
101205,Male,Yes,45,No,Engineer,19,2877252,15926529,6,Mosul,5
101206,Male,Yes,37,Yes,Government_Employee,5,604406,2554123,3,Erbil,2
101207,Female,Yes,43,Yes,Driver,17,330762,454117,6,Erbil,1
101208,Female,Yes,38,Yes,Government_Employee,7,723608,3125863,4,Basra,2
101209,Female,Yes,28,No,Government_Employee,11,678843,3532540,3,Baghdad,2
101210,Female,Yes,69,No,Retired,18,444442,4609766,3,Dhi_Qar,4
101211,Female,Yes,65,No,Retired,25,745969,2847468,1,Basra,4
101212,Female,Yes,35,Yes,Private_Sector,5,735775,2269466,3,Basra,6
101213,Male,No,25,No,Student,2,222313,535995,2,Baghdad,0
101214,Female,Yes,38,Yes,Trader,14,2817840,18880307,5,Diyala,5
101215,Male,No,32,Yes,Trader,10,2915948,17560575,4,Basra,5
101216,Female,Yes,61,No,Retired,20,482441,7347281,3,Baghdad,4
101217,Female,Yes,30,No,Government_Employee,3,928530,2038836,5,Baghdad,2
101218,Male,Yes,76,Yes,Retired,17,441976,6677382,4,Baghdad,4
101219,Female,Yes,61,Yes,Retired,26,329644,5255969,3,Najaf,4
101220,Female,Yes,38,No,Driver,10,449934,844051,5,Baghdad,1
101221,Male,Yes,73,No,Retired,22,427882,10628759,2,Mosul,4
101222,Female,Yes,72,Yes,Retired,17,832748,4761893,2,Sulaymaniyah,4
101223,Male,Yes,49,No,Doctor,12,3522336,22357312,3,Erbil,5
101224,Male,Yes,39,No,Driver,19,442748,566191,7,Mosul,1
101225,Male,No,32,Yes,Government_Employee,11,1061774,2498267,5,Erbil,2
101226,Male,Yes,59,No,Retired,27,592925,3023024,2,Erbil,4
101227,Female,Yes,71,No,Retired,19,800981,5489257,2,Sulaymaniyah,4
101228,Female,Yes,70,No,Retired,21,339070,5776659,4,Baghdad,4
101229,Female,Yes,18,Yes,Private_Sector,1,229085,726954,2,Basra,6
101230,Female,Yes,35,Yes,Private_Sector,4,870639,585671,4,Anbar,6
101231,Male,Yes,42,No,Driver,13,259239,881315,5,Diyala,1
101232,Male,Yes,60,No,Retired,27,721578,4492942,3,Anbar,4
101233,Female,No,23,Yes,Private_Sector,2,584722,454832,3,Baghdad,6
101234,Male,Yes,50,Yes,Trader,16,2308040,19035517,4,Baghdad,5
101235,Male,No,68,Yes,Retired,26,760208,6622448,3,Basra,4
101236,Female,Yes,41,No,Homemaker,9,497802,148772,7,Mosul,1
101237,Male,Yes,43,Yes,Trader,6,2072052,10244571,6,Baghdad,5
101238,Male,No,19,No,Student,0,543351,380063,2,Basra,0
101239,Male,No,25,Yes,Unemployed,2,331708,406131,3,Najaf,6
101240,Male,No,23,No,Student,1,291838,485328,3,Baghdad,0
101241,Male,No,25,No,Unemployed,0,410046,203303,2,Diyala,6
101242,Male,No,23,Yes,Student,1,421499,262581,2,Basra,0
101243,Male,Yes,73,No,Retired,17,563657,4475146,4,Basra,4
101244,Male,Yes,63,Yes,Retired,26,615685,7313510,4,Najaf,4
101245,Female,Yes,38,Yes,Private_Sector,6,1017327,3149700,3,Baghdad,6
101246,Female,Yes,49,No,Laborer,5,390731,197287,5,Karbala,3
101247,Male,No,26,No,Private_Sector,1,345995,446154,2,Baghdad,6
101248,Female,Yes,23,Yes,Student,2,363273,545024,3,Basra,0
101249,Male,Yes,54,No,Doctor,5,3561376,23640457,3,Erbil,5
101250,Male,Yes,53,Yes,Trader,11,1661490,19129582,3,Erbil,5
101251,Female,No,22,Yes,Student,2,289487,366975,1,Baghdad,0
101252,Male,No,31,No,Laborer,15,360237,306204,5,Baghdad,3
101253,Male,No,48,Yes,Trader,9,1853129,9598817,4,Karbala,5
101254,Male,Yes,43,Yes,Trader,10,3826344,23515327,5,Baghdad,5
101255,Male,Yes,30,No,Private_Sector,4,826846,3179774,4,Najaf,6
101256,Female,No,30,Yes,Engineer,9,2586901,15969573,4,Mosul,5
101257,Male,No,24,No,Student,0,445719,604107,3,Sulaymaniyah,0
101258,Male,Yes,35,Yes,Private_Sector,3,943684,2209368,5,Najaf,6
101259,Male,Yes,50,No,Trader,17,1986223,14672054,6,Basra,5
101260,Female,No,41,Yes,Trader,6,2561519,10868151,6,Mosul,5
101261,Male,Yes,44,Yes,Trader,15,2261819,11986301,6,Baghdad,5
101262,Female,No,25,No,Student,1,358823,397617,1,Baghdad,0
101263,Female,Yes,33,Yes,Government_Employee,10,533007,2649057,4,Erbil,2
101264,Female,Yes,42,No,Laborer,6,281800,613175,7,Dhi_Qar,3
101265,Female,Yes,36,No,Laborer,5,563700,657193,7,Basra,3
101266,Female,Yes,82,No,Retired,27,594747,2688741,3,Sulaymaniyah,4
101267,Female,No,26,No,Private_Sector,1,394458,650238,2,Baghdad,6
101268,Female,No,26,No,Student,0,366047,0,1,Mosul,0
101269,Female,No,24,Yes,Private_Sector,0,384341,62019,3,Karbala,6
101270,Male,Yes,58,Yes,Retired,19,633244,6049416,2,Sulaymaniyah,4
101271,Female,No,18,Yes,Student,1,375956,404109,1,Sulaymaniyah,0
101272,Female,Yes,30,Yes,Government_Employee,7,1023284,2360041,4,Mosul,2
101273,Male,Yes,41,Yes,Private_Sector,11,920144,3516863,3,Erbil,6
101274,Male,No,58,Yes,Retired,25,773048,6103697,3,Mosul,4
101275,Male,No,49,Yes,Engineer,7,4323316,13050898,4,Basra,5
101276,Male,Yes,48,No,Homemaker,6,515033,724584,8,Baghdad,1
101277,Male,No,26,No,Student,2,348481,612283,2,Baghdad,0
101278,Female,Yes,23,No,Student,1,381248,565603,3,Erbil,0
101279,Male,No,65,No,Retired,19,392927,6383211,1,Baghdad,4
101280,Male,No,18,No,Private_Sector,2,398379,68396,2,Basra,6
101281,Female,No,81,Yes,Retired,17,693853,7693606,4,Erbil,4
101282,Female,Yes,33,No,Trader,19,3368496,17348020,4,Baghdad,5
101283,Female,No,20,No,Student,2,382727,578941,2,Baghdad,0
101284,Male,Yes,28,Yes,Government_Employee,7,1166638,2024531,3,Karbala,2
101285,Female,Yes,73,Yes,Retired,17,822504,7812746,2,Sulaymaniyah,4
101286,Female,No,20,Yes,Student,2,342096,564819,1,Erbil,0
101287,Male,Yes,42,Yes,Laborer,11,407181,1140493,7,Anbar,3
101288,Male,Yes,25,Yes,Student,1,376057,492322,3,Baghdad,0
101289,Male,No,21,No,Laborer,1,202847,502009,3,Mosul,3
101290,Female,Yes,52,Yes,Trader,17,1103780,14497175,4,Sulaymaniyah,5
101291,Male,No,26,No,Student,2,544222,188787,1,Mosul,0
101292,Female,Yes,42,No,Driver,17,440162,595613,5,Erbil,1
101293,Female,Yes,38,No,Government_Employee,8,452443,889992,3,Dhi_Qar,2
101294,Male,No,18,No,Unemployed,0,223390,797226,1,Najaf,6
101295,Female,No,24,No,Student,2,230048,647759,3,Anbar,0
101296,Male,Yes,33,Yes,Doctor,16,2479723,8819984,3,Baghdad,5
101297,Female,Yes,31,Yes,Laborer,12,459385,364062,6,Najaf,3
101298,Male,Yes,41,Yes,Government_Employee,11,1057602,3125135,4,Baghdad,2
101299,Male,Yes,39,Yes,Teacher,7,393694,4783172,3,Sulaymaniyah,6
101300,Male,Yes,43,No,Engineer,6,3706934,17533310,5,Dhi_Qar,5
101301,Female,Yes,76,No,Retired,17,615695,6764858,4,Baghdad,4
101302,Female,Yes,75,Yes,Retired,19,423190,7782447,4,Basra,4
101303,Female,No,30,Yes,Government_Employee,11,679052,2683305,4,Anbar,2
101304,Female,Yes,34,No,Government_Employee,8,898560,2761134,3,Karbala,2
101305,Female,Yes,33,No,Driver,12,363250,670556,4,Mosul,1
101306,Male,Yes,39,Yes,Laborer,17,354070,244098,7,Karbala,3
101307,Female,Yes,33,No,Government_Employee,11,771512,3016823,3,Baghdad,2
101308,Female,Yes,46,Yes,Driver,10,273761,1013239,5,Diyala,1
101309,Female,No,25,No,Student,2,371352,552891,3,Basra,0
101310,Male,No,66,Yes,Retired,18,644265,4514585,3,Sulaymaniyah,4
101311,Female,Yes,49,No,Driver,9,435299,649635,5,Diyala,1
101312,Female,Yes,37,Yes,Trader,5,2329736,22251974,3,Baghdad,5
101313,Female,Yes,76,No,Retired,16,513760,5564137,3,Dhi_Qar,4
101314,Male,No,21,No,Unemployed,2,358365,343438,2,Erbil,6
101315,Female,No,69,No,Retired,21,622573,4180697,4,Sulaymaniyah,4
101316,Male,Yes,79,Yes,Retired,16,378676,8906074,4,Basra,4
101317,Female,Yes,43,Yes,Engineer,7,825182,9244475,6,Baghdad,5
101318,Male,Yes,51,Yes,Doctor,10,2145313,16943179,4,Najaf,5
101319,Male,No,23,No,Laborer,2,406496,603267,1,Baghdad,3
101320,Female,Yes,61,No,Retired,15,768623,9498865,4,Basra,4
101321,Female,Yes,42,Yes,Doctor,11,1918527,3502195,5,Baghdad,5
101322,Male,Yes,36,Yes,Trader,18,2403625,19631045,5,Sulaymaniyah,5
101323,Male,No,21,No,Private_Sector,1,301448,457367,1,Sulaymaniyah,6
101324,Female,Yes,32,Yes,Doctor,11,2449620,13134069,4,Baghdad,5
101325,Female,No,36,Yes,Teacher,3,1097930,2793792,4,Dhi_Qar,6
101326,Male,Yes,69,No,Retired,29,661966,4124161,1,Najaf,4
101327,Male,No,23,No,Laborer,1,456904,461089,1,Mosul,3
101328,Male,No,19,No,Unemployed,2,296608,650665,1,Baghdad,6
101329,Female,No,24,No,Private_Sector,2,150000,320028,1,Erbil,6
101330,Female,Yes,34,No,Private_Sector,8,913699,2153791,4,Najaf,6
101331,Female,Yes,46,No,Laborer,14,257109,727689,8,Najaf,3
101332,Male,Yes,18,Yes,Student,0,150000,200772,2,Basra,0
101333,Female,Yes,51,No,Engineer,7,2597152,13320092,5,Baghdad,5
101334,Female,No,18,No,Laborer,2,199766,156168,3,Diyala,3
101335,Male,Yes,38,Yes,Government_Employee,8,610370,1642104,5,Najaf,2
101336,Female,Yes,31,Yes,Private_Sector,11,764267,2760706,4,Diyala,6
101337,Female,Yes,19,Yes,Laborer,1,383707,504499,2,Basra,3
101338,Male,Yes,50,No,Engineer,8,3534741,6156706,3,Najaf,5
101339,Male,No,37,Yes,Government_Employee,9,1329412,1154247,5,Mosul,2
101340,Male,Yes,37,No,Government_Employee,11,920334,3141100,4,Najaf,2
101341,Female,Yes,41,No,Doctor,5,3052325,10070745,6,Karbala,5
101342,Male,Yes,34,Yes,Government_Employee,11,632417,1118503,3,Baghdad,2
101343,Female,Yes,39,No,Laborer,5,520077,891429,7,Basra,3
101344,Male,Yes,30,Yes,Government_Employee,6,868939,3150539,5,Najaf,2
101345,Female,Yes,41,No,Laborer,3,641226,537184,6,Anbar,3
101346,Female,No,22,No,Unemployed,2,416370,322078,2,Basra,6
101347,Male,Yes,47,No,Driver,5,593554,720453,7,Baghdad,1
101348,Female,No,20,No,Student,0,451503,64796,3,Mosul,0
101349,Female,No,22,No,Laborer,0,388630,807,3,Baghdad,3
101350,Female,No,25,No,Student,0,485658,737270,3,Basra,0
101351,Male,Yes,77,No,Retired,21,780639,5104081,2,Baghdad,4
101352,Male,Yes,33,No,Government_Employee,3,1003084,2390587,3,Sulaymaniyah,2
101353,Female,Yes,28,No,Private_Sector,10,1207387,2958574,3,Erbil,6
101354,Male,Yes,73,Yes,Retired,19,530060,6847113,2,Najaf,4
101355,Male,No,21,Yes,Laborer,2,388310,623848,3,Basra,3
101356,Female,Yes,34,Yes,Trader,16,2912098,19384390,3,Sulaymaniyah,5
101357,Female,Yes,29,Yes,Teacher,10,954987,2218248,5,Karbala,6
101358,Female,No,19,Yes,Unemployed,0,351161,267016,2,Mosul,6
101359,Male,Yes,41,No,Driver,16,338353,494707,7,Najaf,1
101360,Female,Yes,31,No,Government_Employee,7,768000,2628963,3,Sulaymaniyah,2
101361,Male,Yes,32,Yes,Private_Sector,7,690875,3093725,3,Baghdad,6
101362,Female,Yes,68,No,Retired,20,794486,6371417,3,Dhi_Qar,4
101363,Male,No,47,Yes,Homemaker,9,326151,745500,5,Najaf,1
101364,Male,Yes,36,Yes,Government_Employee,6,467355,1402260,5,Basra,2
101365,Female,No,20,No,Laborer,2,351303,276071,1,Baghdad,3
101366,Female,Yes,36,No,Laborer,19,581943,324548,5,Mosul,3
101367,Female,No,41,Yes,Teacher,4,767506,1572617,3,Baghdad,6
101368,Male,No,50,No,Doctor,16,2434243,17250228,3,Dhi_Qar,5
101369,Female,Yes,31,Yes,Private_Sector,3,897264,2762704,5,Dhi_Qar,6
101370,Male,No,69,No,Retired,16,829083,7337490,1,Sulaymaniyah,4
101371,Male,Yes,38,Yes,Government_Employee,3,743299,2828993,5,Baghdad,2
101372,Male,Yes,61,No,Retired,20,486252,3952009,3,Diyala,4
101373,Female,Yes,52,No,Engineer,9,1634794,13497651,3,Basra,5
101374,Male,Yes,26,No,Laborer,1,425433,292877,1,Dhi_Qar,3
101375,Male,Yes,37,Yes,Doctor,12,2832165,24044491,4,Sulaymaniyah,5
101376,Male,Yes,39,No,Homemaker,10,350131,417602,6,Baghdad,1
101377,Male,Yes,53,Yes,Trader,15,1922543,15487964,3,Baghdad,5
101378,Female,No,30,Yes,Private_Sector,8,705086,3190695,3,Baghdad,6
101379,Female,No,21,Yes,Laborer,1,219254,657256,1,Dhi_Qar,3
101380,Male,Yes,77,No,Retired,18,644429,7441845,3,Anbar,4
101381,Male,Yes,39,Yes,Teacher,3,658632,1772008,5,Basra,6
101382,Male,Yes,33,No,Private_Sector,3,890186,3223865,5,Baghdad,6
101383,Male,Yes,34,Yes,Teacher,11,1099703,2659798,4,Diyala,6
101384,Male,Yes,28,Yes,Government_Employee,10,1072608,2154128,5,Baghdad,2
101385,Male,Yes,32,No,Teacher,4,957090,1517431,3,Baghdad,6
101386,Male,Yes,31,Yes,Government_Employee,11,883156,2606359,4,Baghdad,2
101387,Male,No,41,Yes,Government_Employee,4,1311110,2190640,5,Sulaymaniyah,2
101388,Female,Yes,21,Yes,Laborer,2,236182,428688,3,Erbil,3
101389,Female,Yes,31,Yes,Private_Sector,5,920463,2203041,4,Basra,6
101390,Male,Yes,38,Yes,Government_Employee,8,1047853,3773493,4,Mosul,2
101391,Male,Yes,31,No,Laborer,19,373641,735992,5,Basra,3
101392,Male,Yes,39,No,Government_Employee,5,906656,3336665,5,Anbar,2
101393,Male,Yes,40,Yes,Trader,8,2922771,12929743,3,Baghdad,5
101394,Female,Yes,30,No,Driver,5,589778,1368110,4,Mosul,1
101395,Female,Yes,73,No,Retired,24,661428,13203513,2,Mosul,4
101396,Female,Yes,77,No,Retired,29,513548,7964017,2,Erbil,4
101397,Male,No,36,Yes,Trader,8,2681145,15011915,4,Sulaymaniyah,5
101398,Female,Yes,48,No,Engineer,11,1610347,13296255,6,Baghdad,5
101399,Female,Yes,18,No,Laborer,1,330080,476781,1,Baghdad,3
101400,Female,No,24,No,Private_Sector,2,286699,176833,3,Mosul,6
101401,Male,No,23,No,Student,2,473537,718603,3,Mosul,0
101402,Female,No,19,No,Student,1,268362,399848,2,Basra,0
101403,Female,Yes,43,Yes,Engineer,7,3280989,17977227,5,Mosul,5
101404,Male,Yes,32,Yes,Doctor,19,2364657,15816508,5,Baghdad,5
101405,Female,No,23,No,Unemployed,0,419532,498621,1,Baghdad,6
101406,Male,No,58,No,Retired,23,776559,6823257,4,Mosul,4
101407,Male,Yes,38,No,Government_Employee,7,1009581,1329803,4,Basra,2
101408,Female,Yes,53,No,Engineer,19,1606714,10967669,5,Basra,5
101409,Male,No,19,No,Unemployed,1,308483,529112,1,Baghdad,6
101410,Male,Yes,40,No,Laborer,9,304323,664523,5,Baghdad,3
101411,Male,No,18,Yes,Private_Sector,1,334336,660759,1,Basra,6
101412,Male,No,25,No,Unemployed,0,590831,589693,1,Baghdad,6
101413,Female,No,30,No,Government_Employee,6,684804,2395312,4,Najaf,2
101414,Female,Yes,39,No,Engineer,10,2960316,10933270,3,Mosul,5
101415,Female,Yes,30,Yes,Trader,12,1714886,11669687,4,Mosul,5
101416,Female,Yes,39,No,Laborer,15,435733,863703,5,Baghdad,3
101417,Female,No,20,Yes,Student,0,475138,178741,1,Baghdad,0
101418,Female,Yes,68,No,Retired,22,548043,2032954,1,Mosul,4
101419,Female,Yes,40,Yes,Private_Sector,6,929250,2695144,5,Mosul,6
101420,Male,Yes,76,No,Retired,21,492868,4426311,4,Diyala,4
101421,Female,No,66,Yes,Retired,16,577132,5426561,3,Sulaymaniyah,4
101422,Female,Yes,84,No,Retired,20,462013,6576686,2,Mosul,4
101423,Male,Yes,43,No,Driver,13,255419,841591,7,Mosul,1
101424,Female,Yes,77,Yes,Retired,21,612444,6577352,2,Baghdad,4
101425,Female,No,26,Yes,Private_Sector,1,246554,334810,2,Sulaymaniyah,6
101426,Female,No,32,Yes,Engineer,11,2027593,5533147,3,Mosul,5
101427,Female,Yes,67,No,Retired,28,522952,5126556,2,Baghdad,4
101428,Female,Yes,69,No,Retired,22,460888,6175754,2,Sulaymaniyah,4
101429,Male,Yes,47,No,Laborer,12,480555,803747,6,Mosul,3
101430,Female,Yes,37,Yes,Teacher,6,1072322,3265534,5,Baghdad,6
101431,Female,No,25,No,Unemployed,0,428050,372410,1,Najaf,6
101432,Female,Yes,68,No,Retired,19,708943,6459663,4,Basra,4
101433,Female,Yes,32,No,Private_Sector,6,798783,2794646,4,Mosul,6
101434,Female,Yes,70,Yes,Retired,25,624756,7047566,4,Mosul,4
101435,Male,No,21,No,Student,2,296282,551123,1,Najaf,0
101436,Female,Yes,41,No,Private_Sector,5,680788,3397680,3,Baghdad,6
101437,Female,Yes,33,No,Trader,5,3189635,14320748,6,Basra,5
101438,Female,No,23,No,Unemployed,1,150000,744158,3,Basra,6
101439,Male,Yes,38,No,Private_Sector,5,906449,3219078,5,Basra,6
101440,Male,No,19,Yes,Unemployed,1,250415,78351,3,Sulaymaniyah,6
101441,Female,Yes,46,Yes,Laborer,8,519905,476123,7,Diyala,3
101442,Female,No,63,No,Retired,24,558626,1078631,3,Dhi_Qar,4
101443,Female,Yes,48,Yes,Trader,14,2674338,10610476,4,Diyala,5
101444,Male,Yes,50,No,Trader,10,1358770,13420216,4,Baghdad,5
101445,Male,Yes,40,No,Laborer,18,206711,1152532,8,Anbar,3
101446,Female,No,29,No,Teacher,11,902728,3831492,5,Karbala,6
101447,Male,Yes,68,Yes,Retired,20,573612,7419551,4,Najaf,4
101448,Male,Yes,24,No,Laborer,2,380045,453221,2,Basra,3
101449,Male,Yes,32,No,Doctor,18,2671462,17796149,3,Erbil,5
101450,Male,No,21,Yes,Unemployed,2,284917,432696,1,Erbil,6
101451,Male,No,24,Yes,Student,0,330627,634055,2,Karbala,0
101452,Female,Yes,39,Yes,Driver,10,209831,1174462,4,Anbar,1
101453,Female,Yes,39,No,Government_Employee,6,1009763,2175568,5,Basra,2
101454,Male,Yes,44,No,Driver,16,434792,1056351,5,Mosul,1
101455,Female,Yes,63,No,Retired,29,599131,8652923,3,Basra,4
101456,Male,Yes,63,Yes,Retired,25,470039,7542606,4,Mosul,4
101457,Female,Yes,66,Yes,Retired,19,750714,8889844,3,Anbar,4
101458,Male,Yes,31,No,Laborer,7,569264,991137,6,Karbala,3
101459,Female,Yes,33,Yes,Government_Employee,9,831694,3039636,4,Erbil,2
101460,Female,Yes,47,Yes,Laborer,4,499802,684050,4,Sulaymaniyah,3
101461,Male,Yes,36,No,Private_Sector,11,1103192,2330298,5,Erbil,6
101462,Male,No,26,No,Private_Sector,1,456545,394997,1,Basra,6
101463,Male,Yes,44,No,Laborer,7,386489,761135,8,Baghdad,3
101464,Female,No,21,Yes,Student,0,157538,238524,3,Dhi_Qar,0
101465,Male,Yes,31,No,Trader,11,3245586,16433493,6,Erbil,5
101466,Male,No,79,Yes,Retired,17,662485,6829592,2,Mosul,4
101467,Male,Yes,32,Yes,Government_Employee,3,759152,1958623,5,Sulaymaniyah,2
101468,Male,Yes,76,No,Retired,29,519857,9188139,3,Mosul,4
101469,Male,Yes,30,Yes,Trader,8,1584733,19072500,4,Dhi_Qar,5
101470,Female,Yes,74,No,Retired,26,354504,5014433,1,Mosul,4
101471,Female,No,20,Yes,Student,1,280087,548944,1,Baghdad,0
101472,Female,Yes,65,Yes,Retired,25,798371,10981794,2,Basra,4
101473,Female,Yes,75,No,Retired,28,590567,6301376,4,Karbala,4
101474,Female,No,23,Yes,Private_Sector,1,453133,476101,1,Baghdad,6
101475,Female,Yes,32,Yes,Driver,3,552997,1181228,7,Mosul,1
101476,Male,Yes,34,No,Driver,3,510697,441056,5,Baghdad,1
101477,Female,Yes,33,Yes,Government_Employee,4,1099158,2119099,3,Baghdad,2
101478,Male,Yes,31,No,Homemaker,11,478880,264172,8,Baghdad,1
101479,Male,Yes,50,No,Driver,5,428034,771894,4,Najaf,1
101480,Female,Yes,23,No,Laborer,0,358249,333159,2,Mosul,3
101481,Female,Yes,63,Yes,Retired,25,445495,5656689,2,Anbar,4
101482,Male,Yes,52,No,Driver,4,287574,779307,7,Baghdad,1
101483,Male,Yes,80,No,Retired,24,679250,6895944,2,Erbil,4
101484,Female,No,26,No,Unemployed,2,426910,781668,2,Dhi_Qar,6
101485,Male,Yes,35,No,Government_Employee,6,672607,2981710,5,Diyala,2
101486,Female,Yes,30,No,Trader,19,3099186,17335567,3,Baghdad,5
101487,Female,Yes,31,Yes,Teacher,11,539485,3911939,3,Baghdad,6
101488,Female,No,37,Yes,Private_Sector,8,690320,2306165,4,Najaf,6
101489,Male,No,25,No,Student,0,332153,363235,3,Erbil,0
101490,Female,No,20,No,Student,1,150000,715078,1,Baghdad,0
101491,Female,Yes,34,No,Teacher,4,560706,3289289,3,Karbala,6
101492,Female,Yes,38,Yes,Teacher,11,704343,2082075,4,Baghdad,6
